date,time,language,links
20081106,150000,ro,1
20081006,20000,de.n,2
20081119,180000,en.n,1
20081214,200000,fr,11
20081011,160000,es.n,1
20081112,200000,de,45
20081029,150000,en,281
20081015,170001,de.n,2
20081008,140000,fr.n,1
20081101,170001,tr,1
20081013,40000,fr,7
20081210,130000,hu,1
20081215,210000,es,12
20081026,180001,hu,1
20081104,90000,id,2
20081129,40000,ja,1
20081026,160000,ro,2
20081229,220000,es,4
20081008,60000,fr,8
20081026,200000,nl,4
20081103,40000,it,2
20081216,130000,fr,13
20081003,190000,fr,33
20081103,190000,en,198
20081016,50001,fr,3
20081222,20000,es.n,1
20081118,230001,en.n,1
20081105,90000,tr,1
20081121,220000,hu,3
20081014,80000,pt,1
20081112,10000,commons.m,1
20081215,100000,no,1
20081216,150000,sv,1
20081204,0,no,1
20081020,80000,nl,1
20081225,80000,de.n,2
20081029,90000,lt,2
20081127,180001,en,143
20081231,120000,fr,7
20081227,140001,da,1
20081114,160000,en,185
20081019,120000,commons.m,1
20081117,80000,en.n,2
20081012,90000,pl,1
20081130,80000,fr,5
20081217,10000,it,3
20081125,130000,ru,8
20081102,50000,ru,1
20081031,220000,tr,4
20081210,190000,ro,1
20081010,50000,no,1
20081127,120001,nl,1
20081008,160000,tr,3
20081015,120000,de.n,2
20081219,100000,commons.m,7
20081031,190000,fi,1
20081008,230000,es.n,7
20081108,170000,pt,1
20081015,70000,el,1
20081114,60001,en,129
20081027,80000,vi,3
20081018,20000,fr.n,1
20081209,130000,sv,4
20081106,150000,id,3
20081210,150000,ja,2
20081024,230000,commons.m,1
20081130,110000,fr,9
20081208,20000,en,108
20081230,190000,en,177
20081008,160000,fr,60
20081206,160000,es,2
20081230,180000,en,164
20081013,160000,fr,40
20081215,230000,pl,3
20081014,100000,nl,2
20081120,220000,fr,10
20081109,80000,en.n,2
20081231,110000,nl,1
20081203,230000,hu,1
20081222,130001,commons.m,1
20081006,60000,ro,1
20081228,30000,ru,1
20081111,20000,pt,1
20081126,30000,de,1
20081007,40001,it,3
20081226,150000,sv,1
20081119,180000,commons.m,8
20081117,110001,de,48
20081019,10000,id,4
20081211,170001,ru,2
20081110,120000,fi,2
20081213,60001,ja,4
20081016,80000,tr,2
20081023,20000,es,11
20081219,70001,fr.n,2
20081030,170000,es.n,1
20081128,210000,it,5
20081224,170000,sv,1
20081126,90000,nl,1
20081024,180001,nl,1
20081219,0,en.n,2
20081218,130001,id,1
20081011,160000,ro,1
20081206,200000,ru,6
20081129,140000,nl,1
20081216,90000,en.n,1
20081103,20000,de,2
20081206,230000,en,99
20081026,130000,en.n,2
20081129,80000,ru,1
20081007,90000,commons.m,4
20081216,100000,vi,1
20081007,90000,id,14
20081220,130001,ru,3
20081027,30000,de.n,1
20081024,180001,en,245
20081103,230000,es,14
20081121,200000,hu,1
20081120,150000,pt,2
20081022,180000,de,69
20081004,140000,en.n,4
20081211,110001,ru,5
20081227,110000,ru,1
20081025,150000,it,11
20081108,110001,fi,2
20081006,160001,pl,10
20081023,110000,ja,4
20081117,210000,en.n,2
20081216,1,ar,2
20081227,120000,ru,6
20081027,80000,fr,3
20081030,210000,it,9
20081029,50000,en,206
20081030,120001,de,71
20081103,100000,fi,1
20081207,120000,en.n,4
20081129,90000,ru,4
20081015,230001,pl,2
20081111,70000,fi,1
20081122,100000,fi,2
20081226,190000,pl,1
20081016,120000,ru,3
20081104,180001,sv,1
20081119,70000,da,1
20081202,230000,pt,2
20081130,160000,tr,3
20081129,160000,id,2
20081206,160000,no,1
20081205,130000,cs,1
20081104,140000,ja,2
20081127,170000,ru,1
20081202,130001,fi,1
20081010,40000,cs,1
20081011,140000,nl,13
20081223,200000,pt,1
20081216,210000,no,1
20081205,80001,id,2
20081006,140000,fi,1
20081004,60000,commons.m,4
20081103,210000,it,3
20081130,100000,pt,1
20081208,190000,hu,1
20081007,100001,pt,3
20081004,70000,en,242
20081105,230000,pl,1
20081017,170000,cs,1
20081122,200000,es,1
20081124,120001,fr,19
20081107,0,it,7
20081023,30000,ja,1
20081011,10001,it,14
20081221,130001,hu,3
20081202,170000,fr,29
20081106,130000,en,166
20081102,70000,ru,1
20081008,30001,ja,1
20081102,140000,commons.m,1
20081008,50000,ru,2
20081126,230000,fr,4
20081128,20000,vi,1
20081123,10000,pl,2
20081005,170000,fr,46
20081003,160001,de.n,3
20081222,0,pt,2
20081212,150000,id,1
20081109,100000,ru,5
20081005,140000,sv,5
20081106,30000,fr,2
20081228,180000,commons.m,4
20081201,150000,pt,1
20081123,230000,fi,3
20081002,210000,sv,2
20081007,30000,es,19
20081118,40000,en,126
20081224,200000,it,4
20081201,210000,es,8
20081031,30000,es,23
20081201,30000,fr,5
20081026,210000,en,161
20081031,80000,nl,2
20081130,100000,hu,2
20081003,150000,pt,3
20081213,150000,ja,2
20081015,190000,ru,9
20081106,220000,nl,2
20081204,210000,it,9
20081108,120000,pt,1
20081001,180000,fi,4
20081020,150000,fi,2
20081016,220001,pt,3
20081015,170001,ja,1
20081217,130000,fi,5
20081016,130000,en,325
20081214,70000,en,102
20081026,1,it,3
20081202,30000,en,167
20081108,110001,es,1
20081113,170000,ro,1
20081002,200000,es.n,3
20081029,130000,it,13
20081013,230000,de,43
20081005,140000,cs,1
20081120,210000,en.n,2
20081001,10000,zh,1
20081002,40000,en,382
20081101,90000,hu,2
20081202,180000,nl,1
20081031,160000,fr.n,1
20081031,190000,de,29
20081001,230001,pt,2
20081127,180001,ru,6
20081228,60000,ru,1
20081123,20000,it,2
20081204,200001,ru,9
20081225,170000,tr,1
20081008,40000,fi,2
20081027,130000,id,3
20081110,210000,ru,4
20081014,220000,de.n,1
20081208,140000,fr,9
20081023,30000,da,2
20081023,230000,es,12
20081202,150000,ru,2
20081006,80000,hu,1
20081204,70000,it,1
20081012,220000,nl,2
20081119,130000,de.n,1
20081218,120000,ru,3
20081007,60000,pt,1
20081220,160000,fr,11
20081124,210000,pl,1
20081215,140000,it,9
20081016,0,en,298
20081007,10000,es,17
20081129,200000,commons.m,2
20081204,220000,fi,1
20081016,160001,zh,1
20081106,220000,de,19
20081008,0,ko,1
20081226,40000,de,3
20081013,150000,es,8
20081003,110001,hu,2
20081111,180001,en,234
20081018,100000,hu,1
20081223,10001,it,1
20081014,20000,ro,1
20081130,130001,it,3
20081113,210000,en,190
20081102,90000,ja,1
20081228,40000,de,4
20081016,210000,de,51
20081011,220000,hu,1
20081212,90000,de.n,1
20081005,160001,sv,7
20081216,50000,pt,1
20081026,150000,ru,1
20081231,60000,en,110
20081018,90001,en.n,2
20081009,60000,tr,1
20081007,130000,en,586
20081110,60000,ru,6
20081120,120001,de,51
20081016,120000,commons.m,2
20081122,90000,en,99
20081126,160000,de,39
20081017,90000,hu,4
20081114,40000,fr,2
20081104,150000,id,5
20081222,100000,fr,19
20081128,110000,ru,5
20081003,90000,es,7
20081030,220000,commons.m,1
20081116,130000,fr,19
20081011,150000,es,3
20081230,220000,en.n,1
20081128,190001,pt.n,1
20081007,10000,it,7
20081115,30000,fi,1
20081030,130000,hu,5
20081115,90000,ja,4
20081010,100000,en.n,9
20081226,30000,ru,1
20081122,160000,vi,2
20081103,50000,lt,1
20081007,30000,de.n,1
20081026,160000,es,10
20081205,10000,ja,1
20081109,0,da,1
20081011,170000,de,66
20081023,210000,fr.n,1
20081111,130000,es,5
20081211,140000,en.n,1
20081109,130000,en.n,2
20081201,30000,es,3
20081117,70000,ru,4
20081230,120000,cs,1
20081005,90000,de,49
20081030,50000,commons.m,1
20081216,90000,fr,21
20081025,90000,commons.m,1
20081219,160000,it,10
20081012,150000,pt,2
20081002,140000,fr.n,1
20081204,140001,commons.m,2
20081010,170000,fr.n,3
20081018,80000,pl,1
20081001,180000,it,26
20081229,140001,tr,1
20081202,20001,fi,2
20081004,120000,ru,1
20081014,100000,ro,1
20081228,150000,hu,1
20081209,140000,vi,2
20081208,130000,it,3
20081129,20000,ja,2
20081102,120001,en,110
20081107,110001,hu,2
20081218,220000,es.n,2
20081028,230000,tr,1
20081019,210000,hu,1
20081201,70001,tr,1
20081114,140000,fr,14
20081118,10000,it,1
20081216,70000,ja,4
20081202,20001,da,3
20081222,70001,pl,1
20081126,60001,pt,1
20081224,220000,tr,2
20081017,230000,de,40
20081115,10000,fr,6
20081007,20000,de,12
20081129,140000,ro,1
20081109,170001,pt,3
20081208,10000,de,8
20081208,60000,fr,3
20081128,200000,en,132
20081029,90000,pl,1
20081125,200000,en,212
20081018,100000,fr,22
20081114,210000,en,187
20081017,60000,pt,1
20081026,230000,cs,1
20081231,10000,es,7
20081218,1,en,118
20081122,50000,fr,4
20081006,20000,es,17
20081118,90000,fr,6
20081005,80000,fr.n,1
20081017,180000,en,240
20081006,20000,ro,1
20081007,60000,de,23
20081002,70000,pt,1
20081101,220000,it,2
20081013,190001,lt,1
20081203,220000,pt,3
20081020,10001,pt,1
20081007,110000,nl,4
20081018,150001,fr,30
20081028,210000,en,203
20081230,0,es,4
20081005,20000,id,2
20081127,1,tr,2
20081115,50001,commons.m,1
20081215,40000,id,1
20081004,40001,ru,3
20081206,60000,en,89
20081219,210000,pt,1
20081128,20000,nl,2
20081105,1,en.n,3
20081124,230000,sv,5
20081121,150000,it,9
20081111,0,en.n,3
20081222,170000,vi,4
20081107,40000,en,120
20081130,50000,zh,1
20081025,120001,ar,1
20081023,120001,id,8
20081228,190000,it,8
20081020,80000,id,6
20081002,160000,fi,1
20081012,160000,es,14
20081029,220000,de,46
20081203,100000,de.n,3
20081004,0,pl,3
20081016,120000,fr.n,1
20081018,50000,en.n,1
20081103,50000,ja,1
20081001,140000,ro,3
20081008,140000,pt,1
20081008,110000,it,38
20081223,190001,fr.n,1
20081119,130000,ja,2
20081114,140000,en,152
20081104,150000,hu,1
20081204,90000,fi,1
20081030,1,es,2
20081004,50000,vi,1
20081025,230000,tr,1
20081012,80000,id,9
20081116,80000,it,2
20081118,90000,tr,1
20081214,60001,commons.m,2
20081112,110000,fi,1
20081209,0,commons.m,3
20081110,170001,vi,2
20081026,160000,hu,4
20081024,100000,tr,2
20081113,110000,de,49
20081229,40000,it,2
20081119,170001,ja,1
20081012,100000,sv,1
20081003,130000,ru,3
20081215,120001,tr,2
20081007,90000,vi,1
20081027,220000,en,216
20081013,180000,cs,1
20081010,220000,es,10
20081104,160000,fi,1
20081208,60000,da,1
20081208,60000,ja,1
20081220,10001,it,4
20081227,180000,en,118
20081231,170000,it,11
20081230,120000,pt,1
20081209,70000,ru,2
20081009,200001,tr,1
20081120,200000,it,6
20081122,160000,de,26
20081014,190000,id,2
20081120,200000,es,5
20081009,210000,hu,2
20081019,130000,en.n,1
20081116,30000,ja,1
20081224,40000,en.n,3
20081118,60000,en,149
20081011,100000,ro,1
20081208,160001,da,1
20081021,80000,tr,1
20081221,70001,en.n,1
20081217,130000,vi,1
20081207,170000,es,3
20081018,40000,no,3
20081024,90000,de.n,1
20081219,30000,de,4
20081002,80000,en.n,14
20081006,110000,pl,8
20081015,30000,vi,1
20081010,230000,tr,1
20081103,230000,commons.m,1
20081229,120000,ru,7
20081121,200000,da,1
20081208,110000,da,1
20081001,30000,es.n,1
20081017,80000,en.n,1
20081124,150000,ja,1
20081201,140001,de.n,1
20081218,210000,fr.n,2
20081216,80000,pt,5
20081003,50001,en,267
20081115,30000,ko,1
20081211,10000,de,8
20081013,30000,tr,1
20081230,180000,commons.m,2
20081206,190000,pl,2
20081007,40001,cs,1
20081112,110000,en,139
20081012,120000,vi,2
20081217,220000,pl,1
20081223,130001,pt,1
20081003,160001,pt,1
20081004,200000,no,1
20081215,130000,ru,3
20081016,10000,tr,1
20081202,20001,it,1
20081103,150000,it,34
20081129,180000,pl,1
20081002,180000,sv,3
20081008,90001,en,427
20081005,130000,de.n,2
20081106,130000,en.n,3
20081106,220000,fi,1
20081114,1,fr,3
20081201,200001,pl,4
20081127,100000,zh,1
20081013,200000,zh,1
20081229,50000,commons.m,2
20081215,150000,it,12
20081127,130000,ru,5
20081003,220001,fr,27
20081117,140000,sv,9
20081120,200000,sv,1
20081012,20000,id,3
20081102,200000,en.n,2
20081127,150000,id,2
20081204,90000,fr,8
20081130,140000,fr,17
20081107,70000,fi,1
20081007,80000,id,11
20081107,120000,pl,2
20081031,230000,en.n,3
20081209,180000,pt,3
20081026,180001,en,223
20081009,0,de,39
20081022,220000,it,8
20081112,90000,id,3
20081209,220000,es.n,2
20081107,160000,de,39
20081121,230000,ru,6
20081104,80000,pt,1
20081112,90000,de.n,7
20081005,170000,fr.n,2
20081029,140000,pt,3
20081116,150000,sv,1
20081107,220000,ru,1
20081215,30000,ru,2
20081215,100000,cs,1
20081007,180000,de,97
20081223,140000,it,6
20081025,20000,es,8
20081004,130000,ru,4
20081113,220000,it,5
20081117,80000,id,4
20081118,130000,id,1
20081110,120000,ja,3
20081109,110001,it,10
20081221,30000,lt,1
20081211,200000,en.n,1
20081208,120000,nl,3
20081002,230001,de,53
20081101,130000,pl,1
20081202,70000,de,9
20081223,150000,es,1
20081005,160001,hu,2
20081212,50000,en,117
20081009,140001,ru,8
20081011,170000,nl,1
20081007,100001,de,140
20081102,170000,pl,1
20081208,140000,de.n,2
20081014,160000,fi,1
20081006,200000,pl,4
20081119,50000,it,1
20081025,70000,ja,1
20081008,130000,en.n,10
20081126,140000,es,1
20081220,230000,en.n,3
20081109,70000,ja,4
20081027,210000,commons.m,4
20081014,110000,ru,4
20081016,220001,de,46
20081022,220000,ru,2
20081004,90000,sv,1
20081130,60000,es,2
20081001,220000,es,13
20081201,180000,en,190
20081201,130000,fr,36
20081218,160000,en,154
20081119,120000,id,2
20081118,20000,en,148
20081207,120000,tr,4
20081122,130000,nl,2
20081109,200000,ro,1
20081118,10000,en,137
20081125,70000,de,13
20081001,140000,fr.n,17
20081104,100000,fr.n,2
20081203,80001,pt.n,1
20081124,80000,ja,1
20081208,0,fr,7
20081029,140000,en.n,2
20081016,120000,id,29
20081227,170000,ru,4
20081007,220000,ru,3
20081117,80000,de.n,2
20081117,90000,it,6
20081030,190000,it,7
20081006,40001,es,8
20081106,40000,de,2
20081018,100000,lt,1
20081116,180000,en,129
20081031,150000,pt,1
20081226,80000,vi,1
20081014,100000,es,4
20081128,40000,fr,3
20081018,190000,de,47
20081203,150000,nl,2
20081225,60000,es,2
20081029,170000,en,256
20081227,190000,pt,1
20081003,180000,da,1
20081015,90000,en,262
20081110,160000,pl,2
20081005,30000,ru,2
20081224,190001,ru,3
20081018,150001,it,15
20081028,10000,fr,10
20081231,180000,nl,2
20081126,220000,hu,1
20081130,100000,it,7
20081122,200000,hu,1
20081029,50000,pt.n,1
20081104,230000,fr,13
20081102,200000,nl,3
20081108,190000,id,2
20081204,130000,it,6
20081226,130000,en,49
20081003,230000,en.n,9
20081005,150000,id,6
20081208,50000,en,123
20081018,140000,de,46
20081121,170001,da,2
20081205,70000,ja,3
20081027,160000,fr,32
20081029,20000,de,13
20081113,20000,tr,1
20081006,90000,pt,1
20081220,220000,en.b,1
20081228,180000,nl,3
20081012,230000,en.n,4
20081024,170000,it,17
20081116,190000,sv,1
20081117,180000,pt,5
20081214,50000,commons,1
20081213,1,commons.m,1
20081223,140000,hu,1
20081121,170001,ru,7
20081125,130000,fr,10
20081103,190000,es.n,2
20081203,100000,lt,1
20081205,120000,fi,1
20081224,60000,tr,1
20081230,210000,sv,6
20081028,120001,fr.n,1
20081025,20000,da,1
20081007,200000,hu,1
20081017,130000,tr,1
20081023,210000,ru,4
20081128,190001,en,109
20081230,220000,fr,18
20081007,140000,en,681
20081206,120000,lt,1
20081221,0,en,68
20081012,130001,commons.m,5
20081219,40000,da,1
20081203,70000,pl,1
20081201,100000,de,26
20081202,150000,nl,1
20081220,30000,en,81
20081230,70000,el,1
20081015,220000,ro,1
20081030,210000,ru,7
20081113,230000,de,14
20081203,170000,ru,9
20081114,10000,pt,1
20081125,60001,fr,7
20081108,110001,en.n,2
20081124,130000,fr,8
20081229,120000,fi,1
20081217,30000,it,1
20081109,20000,it,4
20081006,130000,ro,1
20081214,170000,pt,1
20081125,60001,es.n,3
20081031,120001,ru,9
20081020,190001,en,264
20081006,180000,ru,3
20081218,210000,en,149
20081101,70000,ru,1
20081223,210000,es,5
20081129,80000,fr,1
20081123,40000,id,2
20081104,1,it,5
20081114,110001,en,112
20081219,60000,en,79
20081026,190000,de,43
20081231,140000,sv,6
20081203,130001,de.n,1
20081223,120000,fr,10
20081202,90000,it,4
20081009,200001,it,155
20081028,150000,pl,1
20081213,160000,es,6
20081004,80000,da,1
20081113,90000,ru,7
20081004,210000,de,52
20081221,170000,en,100
20081017,220000,commons.m,2
20081111,130000,pl,1
20081022,200000,it.n,2
20081028,200000,sv,2
20081215,160000,sv,3
20081106,190000,pt,3
20081124,200000,nl,10
20081202,30000,es,1
20081125,1,pt,4
20081106,200000,commons.m,2
20081116,200000,en.n,2
20081206,20000,en,77
20081125,220000,fr,13
20081123,140000,es,3
20081117,150000,it,9
20081214,130000,hu,1
20081009,90000,de,122
20081011,230000,nl,1
20081219,80000,en,98
20081005,60000,fa,1
20081231,200000,ru,3
20081223,120000,de,52
20081025,60001,ro,1
20081030,200000,fr,13
20081028,20000,ru,1
20081030,120001,it,13
20081215,210000,ru,3
20081213,10000,en.n,3
20081119,0,pt,2
20081117,210000,commons.m,2
20081214,50000,zh,1
20081120,70000,zh,1
20081205,40000,fr,3
20081015,180000,id,10
20081111,50001,en,150
20081226,30000,de,3
20081005,130000,ro,6
20081214,210000,fr,15
20081008,180000,de,103
20081002,110001,es,6
20081221,100000,en.n,1
20081117,0,pl,4
20081022,190000,pt,1
20081017,190000,pt,1
20081222,230000,fr.n,1
20081018,170000,id,1
20081127,110000,es,1
20081013,140000,ru,11
20081125,200000,vi,1
20081019,60000,es,3
20081107,10000,pl,1
20081207,70000,de,1
20081125,60001,de,1
20081125,230000,pl,1
20081112,80000,fr,10
20081217,140000,en.n,1
20081122,210000,pl,1
20081002,220000,fr,31
20081009,190000,it,22
20081230,50000,de,5
20081201,150000,fr,19
20081007,0,fr.n,1
20081113,200000,no,2
20081228,190000,ru,21
20081226,220000,es.n,1
20081008,120000,ru,9
20081003,40000,vi,3
20081003,180000,es.n,1
20081014,70000,ro,2
20081002,30000,es,11
20081227,80001,en,69
20081212,80000,commons.m,1
20081010,150000,es,21
20081206,230000,ru,2
20081017,30000,fr,5
20081107,230000,it,3
20081118,170001,id,4
20081202,120000,en,116
20081116,200000,de,35
20081016,230000,en.n,2
20081206,180000,pt.n,1
20081114,190000,id,1
20081225,170000,ru,2
20081126,60001,es,2
20081112,150000,sv,1
20081012,220000,commons.m,4
20081002,10000,it,4
20081227,210000,de,22
20081124,120001,commons.m,1
20081008,230000,de,70
20081011,160000,pt,2
20081023,200000,fr,27
20081020,60000,de.n,1
20081007,10000,de,20
20081110,80000,ko,1
20081101,210000,da,1
20081207,110000,lt,1
20081109,170001,fr,20
20081219,230000,it,1
20081113,150000,it,6
20081023,140000,fr,31
20081225,190001,de,25
20081130,40000,de.n,1
20081115,200000,id,1
20081108,140000,tr,2
20081003,60000,it,4
20081028,20000,es.n,1
20081023,20000,hu,1
20081029,200000,pl,4
20081214,70000,ru,2
20081215,50000,en,109
20081209,110001,en,160
20081220,30000,fr,1
20081011,140000,es,6
20081011,80000,en,229
20081031,190000,lt,1
20081111,130000,id,2
20081031,30000,commons.m,1
20081019,70000,en,167
20081213,230000,en,96
20081025,160000,it,11
20081211,160000,ru,5
20081106,190000,ru,5
20081030,200000,pt,2
20081128,120000,tr,1
20081208,110000,sv,1
20081219,130001,de,26
20081223,70001,no,1
20081127,170000,en,133
20081208,150000,pt,2
20081203,120000,tr,1
20081119,20000,fr,1
20081011,230000,de,45
20081015,230001,ru,1
20081004,230000,it,4
20081019,180000,lt,1
20081107,100000,hu,1
20081024,190000,de,35
20081013,50000,en,361
20081226,150000,fr,10
20081027,60001,en,170
20081214,50000,pt,1
20081111,110001,es,3
20081212,110000,nl,2
20081108,50000,en.n,1
20081205,170000,commons.m,6
20081115,80000,ko,1
20081127,130000,fr,12
20081203,170000,en,178
20081026,150000,de,46
20081016,20000,id,10
20081005,130000,fr,40
20081122,70000,fr,1
20081125,30000,en,150
20081014,110000,lt,1
20081112,40000,pt,1
20081016,140000,vi,1
20081009,230000,en,392
20081008,200000,de,87
20081010,140000,de.n,4
20081214,120001,fr,8
20081229,180000,it,4
20081126,150000,it,8
20081230,100000,nl,2
20081224,230000,sv,1
20081014,130000,vi,1
20081004,60000,de.n,2
20081214,30000,fr,1
20081211,90000,commons.m,2
20081017,10000,nl,3
20081019,100000,tr,1
20081015,90000,commons.m,2
20081117,50001,id,1
20081029,80000,no,4
20081106,20000,de,5
20081123,190000,es,7
20081022,130000,ro,1
20081025,210000,sv,2
20081122,90000,zh,1
20081015,40000,id,4
20081227,200001,pt,2
20081201,80000,en.n,1
20081129,160000,en,74
20081223,180000,de,22
20081007,90000,fi,5
20081006,40001,ru,2
20081213,60001,id,1
20081115,90000,nl,1
20081126,100000,it,7
20081206,50000,id,1
20081023,10000,en,192
20081001,150000,it,41
20081107,220000,fr,10
20081031,70000,fi,2
20081103,220000,fr,19
20081010,220000,nl,2
20081209,180000,fr,13
20081030,170000,en.n,1
20081203,100000,pl,1
20081006,40001,vi,1
20081013,110000,fr,43
20081231,110000,it,4
